real_timestamp,TXspot,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
9.88002,2,84,-64,4,0,0,0,0,0,0,0,0,0,-13,-9,-14,-10,-13,-10,-13,-10,-13,-10,-12,-10,-11,-10,-11,-10,-11,-10,-10,-10,-10,-10,-9,-10,-9,-10,-9,-9,-8,-9,-9,-8,-8,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-6,-8,-6,-7,-6,-7,-6,-7,0,0,-6,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-6,-6,-6,-6,-5,-7,-5,-6,-5,-6,-5,-7,-4,-7,-4,-7,-4,-7,-4,-8,-4,-7,-4,-8,-3,-8,-4,-8,-3,-8,-2,-9,-2,-9,-2,-9,-1,0,0,0,0,0,0,0,0,0,0
9.90278,2,84,-64,4,0,0,0,0,0,0,0,0,0,15,-6,15,-6,14,-6,15,-5,14,-5,14,-5,14,-4,13,-4,13,-4,12,-3,13,-4,12,-3,12,-3,11,-3,11,-2,10,-3,10,-2,9,-2,9,-2,9,-2,8,-2,8,-2,7,-1,7,-2,8,-2,7,-2,0,0,7,-2,6,-2,7,-2,6,-2,6,-2,6,-2,6,-2,5,-2,6,-2,5,-2,6,-3,5,-3,6,-3,6,-3,5,-4,5,-4,6,-3,6,-4,6,-5,5,-5,5,-5,5,-5,5,-6,4,-6,5,-6,4,-7,0,0,0,0,0,0,0,0,0,0
9.90869,2,84,-64,4,0,0,0,0,0,0,0,0,0,-16,-1,-16,-1,-16,-2,-16,-2,-15,-2,-14,-2,-14,-2,-14,-3,-13,-3,-13,-3,-13,-3,-12,-3,-12,-3,-12,-3,-11,-3,-10,-3,-10,-3,-10,-3,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-8,-2,-8,-2,-7,-2,0,0,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-2,-6,-1,-6,-2,-6,-1,-6,-1,-7,-1,-6,-1,-7,-1,-7,0,-7,0,-7,0,-7,0,-7,1,-7,0,-7,1,-7,1,-7,1,-7,2,-7,2,-7,2,-7,3,0,0,0,0,0,0,0,0,0,0
9.91833,2,84,-64,4,0,0,0,0,0,0,0,0,0,-11,8,-8,6,-15,8,-15,2,-13,7,-14,7,-18,3,-13,6,-13,6,-12,3,-12,7,-13,6,-11,5,-11,5,-10,3,-10,5,-10,5,-9,4,-8,4,-8,4,-8,4,-8,3,-8,3,-6,4,-7,3,-7,3,0,0,-6,3,-6,4,-6,3,-5,4,-5,4,-5,3,-6,4,-5,4,-5,3,-7,2,-5,4,-4,5,-4,5,-4,6,-4,5,-3,6,-3,6,-3,6,-3,6,-2,6,-2,7,-2,7,-2,7,-1,7,-1,7,0,8,0,0,0,0,0,0,0,0,0,0
9.92708,2,84,-64,4,0,0,0,0,0,0,0,0,0,9,11,9,10,9,11,8,11,7,10,7,10,7,10,6,10,6,9,6,9,6,9,5,9,5,9,5,8,4,8,4,8,4,7,3,7,3,7,3,6,3,6,3,6,3,6,2,6,3,5,2,5,0,0,2,5,2,5,2,5,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,3,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,5,3,5,3,5,3,5,3,6,3,6,3,0,0,0,0,0,0,0,0,0,0
9.93727,2,84,-64,4,0,0,0,0,0,0,0,0,0,-15,6,-15,6,-15,5,-15,5,-14,4,-14,4,-14,4,-13,3,-13,3,-13,3,-13,2,-12,2,-12,2,-11,2,-11,1,-11,1,-10,2,-9,1,-9,1,-9,1,-8,0,-8,1,-8,0,-8,0,-7,0,-7,0,0,0,-7,0,-7,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,1,-6,1,-6,1,-6,1,-6,1,-7,2,-7,2,-7,2,-6,3,-6,3,-7,3,-7,4,-7,4,-6,4,-6,5,-6,5,-6,5,-6,6,0,0,0,0,0,0,0,0,0,0
9.94742,2,84,-64,4,0,0,0,0,0,0,0,0,0,-4,-15,-4,-15,-4,-14,-3,-15,-2,-14,-3,-14,-3,-12,-2,-13,-2,-13,-1,-12,0,-12,-1,-11,-1,-11,-1,-11,1,-10,-1,-10,-1,-9,0,-9,-1,-10,-1,-8,0,-8,0,-8,1,-9,0,-7,0,-7,0,-7,0,0,0,-7,0,-7,0,-7,-2,-6,0,-6,0,-7,-1,-6,-1,-7,-1,-6,-1,-7,-2,-7,-1,-8,-2,-6,-2,-7,-2,-7,-2,-8,-3,-7,-3,-7,-4,-7,-4,-7,-5,-7,-5,-6,-5,-6,-5,-6,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0
9.95867,2,84,-64,4,0,0,0,0,0,0,0,0,0,5,-13,5,-13,6,-13,6,-13,6,-12,6,-12,6,-11,6,-10,6,-10,6,-10,6,-10,6,-9,6,-9,6,-9,5,-8,5,-8,5,-7,5,-7,5,-7,5,-6,5,-6,5,-6,4,-6,4,-6,4,-6,4,-6,0,0,4,-5,4,-5,4,-5,3,-5,3,-5,3,-5,3,-6,3,-5,3,-6,3,-5,2,-6,2,-6,2,-6,2,-6,2,-6,2,-7,1,-7,1,-7,1,-7,0,-7,1,-7,0,-8,0,-8,-1,-8,-1,-8,-1,-8,0,0,0,0,0,0,0,0,0,0
9.9815,2,84,-64,4,0,0,0,0,0,0,0,0,0,16,-2,16,-2,17,-2,16,-1,16,-1,15,0,15,0,14,1,14,0,13,1,14,1,13,1,12,1,12,1,11,2,12,1,10,1,10,2,9,1,9,2,9,2,9,1,8,2,8,1,8,1,8,1,0,0,8,1,8,1,7,1,7,0,7,1,7,1,7,1,7,0,7,0,7,-1,7,-1,7,0,7,-1,7,-1,7,-1,7,-2,8,-2,7,-3,8,-3,7,-4,7,-3,7,-4,8,-4,7,-5,7,-4,7,-5,0,0,0,0,0,0,0,0,0,0
9.98865,2,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-16,-4,-15,-4,-16,-3,-16,-3,-15,-3,-15,-2,-15,-2,-14,-2,-14,-2,-13,-2,-14,-2,-13,-1,-13,-1,-12,-1,-12,-1,-11,-1,-11,-1,-10,-1,-10,-1,-10,-1,-9,0,-9,-1,-9,-1,-9,-1,-9,-1,-8,0,0,-1,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-3,-7,-2,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-4,-7,-4,-7,-4,-7,-5,-7,-5,-7,-5,-7,-6,-6,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0
1.20806,3,28,-64,1,0,0,0,0,0,0,0,0,0,4,38,3,38,2,37,2,37,1,35,0,34,0,32,0,31,0,30,0,28,0,28,0,26,0,25,0,23,-1,21,0,21,-1,19,-1,17,-1,17,0,16,0,15,0,14,-1,12,0,13,0,12,0,12,0,0,0,11,0,11,0,11,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,11,0,11,0,12,0,12,1,12,1,13,2,13,2,13,2,14,3,13,4,14,4,14,5,14,6,14,7,14,8,14,0,0,0,0,0,0,0,0,0,0
1.22084,3,-99,-48,9,0,0,0,0,0,0,0,0,0,10,35,8,35,9,35,9,35,7,32,6,31,6,31,4,29,6,28,4,27,5,26,5,25,4,23,4,21,3,20,4,20,3,18,3,16,3,16,3,15,2,14,2,13,2,12,3,12,3,11,2,11,0,0,2,10,2,9,2,9,1,9,1,9,2,9,2,9,1,9,1,9,1,10,2,10,2,10,2,10,2,11,3,11,4,11,4,11,4,12,4,12,5,12,5,12,6,12,7,12,9,12,9,11,10,12,0,0,0,0,0,0,0,0,0,0
1.23652,3,-121,112,8,0,0,0,0,0,0,0,0,0,-28,-25,-26,-26,-27,-26,-26,-26,-24,-25,-22,-24,-21,-24,-20,-23,-19,-22,-19,-21,-19,-20,-18,-19,-17,-18,-16,-17,-14,-16,-15,-15,-13,-14,-12,-13,-11,-12,-11,-12,-10,-11,-9,-10,-9,-9,-9,-9,-9,-8,-8,-9,0,0,-7,-8,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-8,-7,-8,-7,-8,-7,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,-9,-10,-9,-10,-9,-11,-8,-11,-8,-12,-8,-13,-7,-13,-6,-14,-6,0,0,0,0,0,0,0,0,0,0
1.24826,3,-122,-31,23,0,0,0,0,0,0,0,0,0,4,-14,5,-14,5,-14,5,-14,4,-13,5,-12,5,-13,5,-10,4,-11,5,-11,4,-10,3,-10,4,-10,2,-9,3,-8,3,-8,2,-8,3,-7,2,-7,2,-7,1,-6,1,-6,2,-5,1,-5,1,-5,1,-5,0,0,0,-5,0,-4,0,-4,1,-4,1,-4,0,-4,0,-4,1,-4,0,-4,0,-4,0,-4,0,-4,0,-4,0,-4,0,-5,0,-5,0,-5,0,-5,0,-5,-1,-5,-1,-6,-1,-6,-1,-5,-2,-6,-2,-6,-2,-6,0,0,0,0,0,0,0,0,0,0
1.25416,3,-122,-31,23,0,0,0,0,0,0,0,0,0,-24,34,-27,31,-24,32,-24,26,-20,33,-22,30,-24,27,-26,25,-22,28,-22,24,-19,26,-20,25,-18,23,-15,22,-16,19,-16,20,-14,17,-13,15,-12,15,-11,14,-11,13,-10,13,-9,11,-9,12,-8,12,-7,11,0,0,-7,10,-7,10,-7,10,-6,8,-6,9,-6,8,-6,9,-7,7,-6,11,-7,9,-7,9,-6,9,-6,10,-6,10,-7,10,-7,11,-6,12,-6,11,-7,13,-6,13,-5,14,-5,14,-5,15,-4,16,-3,16,-2,16,0,0,0,0,0,0,0,0,0,0
1.28419,3,-122,-31,23,0,0,0,0,0,0,0,0,0,28,27,26,28,26,27,26,27,24,26,22,26,21,25,19,25,19,24,18,23,19,21,18,21,17,19,16,17,14,17,15,16,12,15,12,14,11,13,11,12,10,12,10,11,9,9,9,9,9,8,9,8,0,0,8,7,8,7,8,7,7,6,7,6,7,7,7,7,6,7,7,7,7,7,8,7,7,7,8,7,9,7,9,7,9,8,10,7,10,7,11,8,11,8,12,8,12,7,13,7,14,6,15,5,15,5,0,0,0,0,0,0,0,0,0,0
1.28995,3,-122,-31,23,0,0,0,0,0,0,0,0,0,-15,24,-23,23,-21,31,-19,24,-16,25,-19,28,-19,21,-17,22,-18,21,-16,20,-16,21,-16,19,-15,19,-14,17,-14,17,-13,16,-12,14,-11,13,-11,13,-10,12,-9,11,-9,11,-8,9,-8,10,-8,10,-7,10,0,0,-7,8,-6,8,-6,8,-6,7,-6,7,-6,7,-6,7,-6,7,-6,7,-6,7,-6,8,-6,8,-7,8,-7,9,-6,9,-7,10,-6,10,-7,10,-7,11,-7,11,-7,11,-6,12,-6,12,-6,14,-5,13,-4,14,0,0,0,0,0,0,0,0,0,0
1.31348,3,82,-96,4,0,0,0,0,0,0,0,0,0,-18,34,-20,33,-19,34,-20,33,-19,30,-19,30,-19,28,-19,26,-18,25,-17,24,-16,25,-15,24,-14,22,-13,21,-13,18,-12,19,-12,17,-11,16,-11,15,-10,14,-9,13,-9,12,-8,11,-7,12,-7,12,-7,11,0,0,-6,10,-6,9,-6,10,-5,9,-6,9,-6,8,-6,9,-6,9,-5,9,-6,9,-5,10,-5,10,-5,10,-6,10,-5,11,-5,12,-5,12,-5,13,-5,13,-5,13,-5,13,-4,14,-3,15,-2,16,-1,15,-1,16,0,0,0,0,0,0,0,0,0,0
1.49921,3,82,-96,4,0,0,0,0,0,0,0,0,0,12,-9,12,-9,12,-9,12,-8,11,-8,11,-7,11,-7,11,-6,10,-7,10,-6,9,-6,9,-6,9,-5,8,-5,8,-5,7,-5,6,-4,6,-5,6,-4,5,-4,5,-4,5,-4,4,-3,4,-4,4,-4,4,-3,0,0,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-2,3,-3,3,-3,3,-3,3,-3,3,-2,3,-3,3,-3,3,-4,4,-3,3,-4,3,-4,4,-4,3,-4,3,-4,3,-4,4,-5,3,-5,0,0,0,0,0,0,0,0,0,0
1.50494,3,82,-96,4,0,0,0,0,0,0,0,0,0,6,-36,7,-35,6,-35,7,-34,7,-33,7,-31,8,-30,7,-29,7,-28,7,-27,6,-27,6,-25,5,-24,5,-23,5,-21,3,-21,4,-19,4,-17,3,-17,3,-16,3,-15,2,-15,2,-13,1,-13,1,-13,1,-12,0,0,1,-11,1,-11,1,-11,1,-10,1,-10,0,-10,2,-10,0,-11,0,-11,2,-10,1,-10,1,-10,0,-10,1,-11,1,-11,1,-12,0,-12,1,-12,0,-12,0,-12,-1,-13,-1,-13,-1,-14,-2,-14,-3,-14,-3,-15,0,0,0,0,0,0,0,0,0,0
1.7452,3,82,-96,4,0,0,0,0,0,0,0,0,0,11,-11,10,-10,9,-10,9,-9,9,-10,9,-9,9,-9,8,-8,8,-8,9,-8,7,-7,8,-7,7,-6,7,-7,6,-6,6,-5,6,-5,5,-6,5,-5,5,-5,4,-4,4,-4,4,-3,4,-4,4,-3,3,-4,0,0,3,-3,3,-3,3,-3,3,-3,2,-3,3,-3,3,-3,3,-3,3,-3,3,-2,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-4,3,-4,3,-4,3,-4,3,-5,3,-5,2,-5,0,0,0,0,0,0,0,0,0,0
2.25222,3,82,-96,4,0,0,0,0,0,0,0,0,0,-2,-16,-1,-16,0,-16,-1,-16,0,-15,-1,-14,0,-14,0,-13,0,-13,0,-13,0,-12,0,-12,0,-11,0,-11,0,-10,0,-9,0,-9,-1,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-6,-1,-6,-1,-6,-1,-6,0,0,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-2,-5,-2,-5,-2,-5,-3,-5,-3,-6,-3,-5,-3,-5,0,0,0,0,0,0,0,0,0,0
2.29553,3,82,-96,4,0,0,0,0,0,0,0,0,0,15,-2,15,-2,15,-1,15,-1,14,-1,14,-1,14,0,13,0,12,-1,12,0,12,0,11,-1,10,-1,10,-1,9,0,9,-1,8,-1,7,-1,7,-1,7,-1,7,0,6,-1,5,-1,6,-1,5,-1,5,-1,0,0,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1,4,-1,3,-1,3,-1,3,-1,3,-1,3,-1,4,-1,4,-2,4,-1,4,-2,5,-2,4,-2,4,-2,4,-2,4,-3,4,-3,4,-4,4,-4,0,0,0,0,0,0,0,0,0,0
2.30673,3,37,80,2,0,0,0,0,0,0,0,0,0,-33,25,-32,23,-33,24,-32,23,-32,22,-30,19,-30,19,-28,18,-27,18,-27,16,-26,16,-25,15,-23,14,-22,13,-20,11,-20,13,-18,11,-17,10,-16,10,-15,10,-14,9,-13,9,-12,8,-12,8,-11,8,-11,8,0,0,-10,7,-9,7,-9,7,-9,6,-9,6,-8,6,-9,6,-9,5,-8,6,-9,5,-9,6,-9,6,-9,6,-9,6,-10,7,-9,7,-9,8,-9,8,-10,8,-9,9,-9,9,-9,10,-9,10,-8,11,-7,12,-7,12,0,0,0,0,0,0,0,0,0,0
2.31285,3,37,80,2,0,0,0,0,0,0,0,0,0,15,35,12,36,9,38,15,31,10,32,9,25,12,27,8,29,12,26,8,27,8,26,8,24,7,22,7,21,7,20,9,20,6,17,6,16,6,15,6,14,6,13,6,12,5,11,5,11,5,11,5,10,0,0,5,9,5,8,5,8,4,8,4,8,4,8,4,8,4,8,5,7,3,8,4,8,4,8,4,8,5,8,5,8,6,8,7,9,6,8,7,8,7,8,8,8,8,7,9,8,10,7,10,7,11,6,0,0,0,0,0,0,0,0,0,0
2.31776,3,84,-64,4,0,0,0,0,0,0,0,0,0,3,17,2,16,2,17,2,16,1,16,2,15,1,15,1,14,1,13,1,13,1,12,0,12,0,11,0,11,0,10,1,10,1,9,1,8,0,7,1,7,0,7,1,6,1,6,1,6,1,5,0,5,0,0,1,4,1,4,1,4,0,4,1,4,0,4,0,4,1,4,1,3,0,4,1,4,0,4,0,5,1,4,1,4,1,4,1,5,1,4,2,4,2,4,2,4,2,4,3,4,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
2.32245,3,84,-64,4,0,0,0,0,0,0,0,0,0,12,-13,12,-12,12,-12,11,-12,11,-11,11,-11,11,-10,11,-10,10,-9,9,-9,9,-9,9,-8,8,-9,8,-8,7,-7,7,-7,6,-7,6,-6,5,-6,5,-6,5,-5,4,-5,4,-5,4,-5,4,-5,4,-5,0,0,3,-4,3,-4,3,-4,3,-4,3,-4,2,-4,3,-3,3,-4,3,-4,3,-4,2,-4,3,-4,3,-4,3,-4,3,-4,3,-4,3,-4,2,-5,3,-5,2,-5,2,-5,2,-5,2,-6,1,-6,2,-6,1,-6,0,0,0,0,0,0,0,0,0,0
2.32772,3,84,-64,4,0,0,0,0,0,0,0,0,0,19,-7,19,-6,19,-7,19,-6,18,-6,17,-5,16,-4,16,-4,15,-4,15,-4,14,-4,13,-3,12,-4,12,-4,11,-4,11,-3,10,-3,9,-3,9,-3,8,-3,8,-2,7,-3,6,-2,6,-3,6,-3,6,-2,0,0,5,-2,5,-2,5,-2,5,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,4,-2,5,-2,4,-2,5,-3,5,-3,5,-3,5,-3,5,-3,5,-3,5,-4,5,-5,4,-5,4,-5,4,-6,0,0,0,0,0,0,0,0,0,0
2.333,3,84,-64,4,0,0,0,0,0,0,0,0,0,-37,8,-39,5,-38,7,-39,6,-35,5,-36,4,-34,4,-32,3,-31,4,-29,3,-30,4,-28,4,-26,4,-24,4,-23,3,-23,4,-21,3,-19,2,-18,3,-17,3,-16,3,-15,3,-14,2,-14,3,-13,3,-13,3,0,0,-12,2,-11,2,-11,3,-11,2,-11,2,-11,2,-10,2,-10,1,-10,2,-11,2,-11,2,-11,2,-11,2,-11,2,-11,2,-12,3,-12,3,-12,3,-13,4,-12,4,-12,4,-12,5,-12,6,-12,7,-11,7,-12,8,0,0,0,0,0,0,0,0,0,0
2.34061,3,84,-64,4,0,0,0,0,0,0,0,0,0,-10,-18,-10,-18,-9,-17,-9,-18,-8,-17,-9,-17,-8,-16,-7,-16,-7,-15,-6,-15,-7,-14,-6,-13,-5,-13,-6,-13,-5,-12,-5,-10,-5,-10,-5,-9,-4,-9,-4,-9,-4,-8,-4,-8,-4,-7,-4,-7,-4,-7,-4,-6,0,0,-4,-5,-3,-5,-3,-6,-3,-5,-3,-6,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-4,-5,-3,-5,-4,-6,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,-6,-5,-6,-4,-7,-4,0,0,0,0,0,0,0,0,0,0
2.34764,3,84,-64,4,0,0,0,0,0,0,0,0,0,-27,24,-27,24,-26,24,-27,24,-25,21,-26,21,-25,20,-24,18,-23,18,-23,16,-23,17,-22,16,-20,15,-19,14,-18,13,-17,13,-16,12,-15,11,-14,11,-13,10,-12,10,-12,9,-11,8,-11,8,-11,8,-10,8,0,0,-9,7,-9,7,-9,7,-8,6,-8,6,-8,6,-9,6,-8,6,-8,6,-9,5,-9,6,-9,6,-9,5,-9,6,-9,5,-9,6,-9,7,-10,7,-10,7,-9,7,-9,8,-9,8,-9,9,-9,10,-8,10,-8,11,0,0,0,0,0,0,0,0,0,0
2.36605,3,84,-64,4,0,0,0,0,0,0,0,0,0,20,-5,20,-4,20,-4,19,-4,18,-5,18,-3,18,-3,17,-2,17,-2,15,-3,15,-3,15,-2,13,-2,12,-3,12,-2,11,-2,11,-2,10,-2,10,-2,9,-2,9,-2,8,-2,7,-1,7,-3,6,-2,7,-2,0,0,6,-2,5,-2,5,-2,5,-1,5,-2,5,-1,5,-1,4,-1,5,-1,5,-1,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-3,6,-3,5,-3,5,-3,5,-4,5,-4,5,-4,5,-4,5,-5,0,0,0,0,0,0,0,0,0,0
2.37467,3,84,-64,4,0,0,0,0,0,0,0,0,0,-12,12,-11,12,-11,12,-11,11,-11,11,-11,10,-11,10,-10,9,-10,9,-10,8,-10,8,-9,7,-9,7,-8,7,-8,7,-8,6,-7,6,-7,6,-6,5,-6,5,-6,4,-5,4,-5,4,-5,4,-5,4,-5,3,0,0,-4,3,-4,3,-4,3,-4,2,-4,3,-3,2,-4,3,-4,2,-4,2,-4,3,-4,2,-3,3,-4,3,-4,3,-4,3,-4,3,-4,3,-4,3,-4,3,-4,3,-3,4,-3,4,-3,4,-3,4,-2,4,-2,5,0,0,0,0,0,0,0,0,0,0
2.40075,3,84,-64,4,0,0,0,0,0,0,0,0,0,10,-13,10,-12,10,-12,11,-12,10,-11,10,-10,9,-10,9,-9,9,-9,8,-9,8,-8,8,-8,8,-8,7,-7,7,-7,6,-7,6,-6,5,-6,5,-6,5,-5,5,-5,4,-5,4,-5,4,-5,4,-4,3,-4,0,0,3,-4,3,-4,3,-4,2,-4,2,-4,2,-4,2,-3,2,-4,2,-3,2,-3,2,-3,2,-3,2,-3,2,-3,2,-4,2,-4,2,-4,2,-4,2,-4,2,-5,2,-4,2,-5,1,-5,1,-5,1,-6,1,-6,0,0,0,0,0,0,0,0,0,0
2.41833,3,84,-64,4,0,0,0,0,0,0,0,0,0,16,-7,16,-7,15,-7,15,-7,15,-6,14,-5,14,-5,14,-4,13,-4,12,-4,12,-4,11,-4,11,-4,10,-4,10,-3,9,-4,9,-3,8,-3,7,-3,8,-3,6,-3,6,-3,6,-2,6,-2,5,-2,6,-2,0,0,5,-2,5,-2,5,-3,4,-3,4,-2,4,-2,4,-1,4,-2,4,-2,4,-2,3,-2,3,-2,4,-2,4,-2,4,-2,4,-3,4,-2,5,-3,5,-3,5,-3,4,-4,4,-4,5,-4,4,-4,4,-4,4,-5,0,0,0,0,0,0,0,0,0,0
2.43838,3,84,-64,4,0,0,0,0,0,0,0,0,0,-15,10,-15,10,-15,10,-16,9,-15,9,-14,8,-14,7,-13,7,-13,6,-13,6,-12,6,-12,6,-11,6,-10,6,-10,5,-9,5,-9,5,-8,4,-8,4,-7,4,-7,4,-7,4,-6,3,-6,3,-6,3,-5,3,0,0,-5,3,-5,3,-4,3,-4,3,-4,2,-4,2,-5,2,-4,2,-4,2,-4,2,-4,3,-4,2,-4,3,-4,3,-4,3,-4,3,-5,3,-4,3,-4,4,-4,4,-4,4,-4,4,-4,5,-3,5,-4,5,-3,6,0,0,0,0,0,0,0,0,0,0
2.44861,3,84,-64,4,0,0,0,0,0,0,0,0,0,-11,-14,-10,-13,-10,-14,-9,-14,-9,-13,-9,-13,-8,-12,-7,-12,-7,-12,-7,-11,-7,-11,-7,-10,-6,-10,-6,-10,-6,-9,-6,-8,-5,-8,-5,-7,-5,-7,-4,-7,-4,-7,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,0,0,-4,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-4,-4,-3,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-5,-4,-5,-4,-5,-3,-6,-3,0,0,0,0,0,0,0,0,0,0
2.46449,3,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-17,-4,-18,-4,-17,-4,-18,-3,-17,-4,-16,-3,-16,-2,-15,-3,-14,-3,-14,-2,-14,-3,-13,-3,-12,-3,-12,-2,-12,-3,-11,-3,-11,-2,-9,-2,-9,-2,-9,-2,-8,-2,-8,-2,-7,-2,-7,-2,-7,-2,-7,0,0,-2,-6,-2,-6,-2,-6,-2,-5,-2,-6,-2,-6,-2,-6,-2,-6,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-6,-2,-6,-2,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-4,-6,-4,-5,-5,-6,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0
2.49386,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,15,-3,15,-3,16,-3,15,-3,14,-3,14,-3,13,-3,13,-3,12,-3,12,-3,11,-3,11,-3,10,-2,10,-2,9,-2,9,-2,8,-2,7,-2,7,-2,7,-2,7,-1,6,-1,5,0,5,-1,6,-1,5,0,0,-1,4,-1,5,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,1,4,2,5,2,4,3,4,2,4,0,0,0,0,0,0,0,0,0,0
2.50007,3,82,-96,4,0,0,0,0,0,0,0,0,0,31,-19,31,-18,31,-18,30,-17,29,-16,29,-15,28,-14,27,-13,26,-13,25,-11,24,-11,23,-11,22,-11,21,-10,18,-9,19,-10,17,-9,15,-9,15,-7,15,-8,13,-6,12,-7,12,-5,11,-7,10,-7,10,-6,0,0,9,-6,8,-6,9,-6,7,-5,8,-5,8,-6,8,-4,8,-5,9,-5,9,-6,7,-5,8,-5,9,-5,9,-6,8,-6,8,-6,8,-7,9,-7,8,-7,8,-8,8,-9,7,-8,8,-9,8,-12,9,-10,8,-14,0,0,0,0,0,0,0,0,0,0
2.54763,3,84,-64,4,0,0,0,0,0,0,0,0,0,8,14,8,13,7,14,6,14,6,14,6,13,6,13,5,12,5,12,4,11,5,11,4,11,4,10,4,10,3,9,4,9,3,8,3,7,3,7,3,7,3,6,2,6,2,5,2,6,3,5,2,5,0,0,2,4,2,5,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,3,4,2,4,3,4,3,4,3,3,3,4,4,3,4,4,4,4,4,4,5,3,5,3,5,3,0,0,0,0,0,0,0,0,0,0
2.55314,3,84,-64,4,0,0,0,0,0,0,0,0,0,17,0,17,0,17,0,17,0,16,0,15,1,15,1,14,1,14,1,13,1,13,1,12,1,12,1,11,0,10,1,10,1,10,0,9,0,8,0,8,0,7,0,7,0,6,0,6,0,6,0,6,0,0,0,5,0,5,-1,5,0,5,-1,5,-1,5,0,5,0,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,-2,5,-2,5,-1,6,-2,6,-2,6,-2,6,-3,6,-3,6,-3,5,-4,6,-4,6,-5,0,0,0,0,0,0,0,0,0,0
2.56204,3,84,-64,4,0,0,0,0,0,0,0,0,0,-9,14,-9,14,-9,15,-10,14,-10,14,-9,13,-9,12,-9,11,-8,11,-8,11,-8,10,-8,10,-7,10,-7,9,-8,8,-6,8,-6,8,-5,7,-6,7,-5,7,-5,6,-5,6,-4,5,-4,6,-4,5,-4,5,0,0,-3,4,-3,5,-3,5,-4,4,-4,4,-3,4,-4,4,-3,4,-3,4,-3,4,-3,4,-3,5,-3,5,-3,5,-3,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,6,-1,6,-1,6,0,7,-1,7,0,7,0,0,0,0,0,0,0,0,0,0
